category,headline,short_description,date,headline_finbert_sentiment,headline_finbert_score,desc_finbert_sentiment,desc_finbert_score,headline_finbert_numerical,desc_finbert_numerical,avg_finbert_sentiment
POLITICS,rusty bowers rips 'fascism' of gop and trump's strong-arm tactics to trash vote,"""I haven’t been hanged yet,"" the Arizona GOP leader told The Guardian in a powerful interview. ""But holy moly, this is just crazy. The place has lost its mind.”",2022-08-23,negative,0.7865697145462036,negative,0.8496609330177307,-1,-1,-1.0
POLITICS,"after delay, biden readies student loan help, payment pause",The precise details of President Joe Biden’s plan were being kept to an unusually small circle within the Biden administration.,2022-08-23,neutral,0.9386652112007141,neutral,0.7636524438858032,0,0,0.0
POLITICS,this is the bittersweet part of democrats' sweet legislative victory,"Democrats were on the cusp of transforming paid leave, child care and home care. Now they're figuring out where they came up short — and when they might get the opportunity to try again.",2022-08-22,neutral,0.6038452386856079,neutral,0.8510570526123047,0,0,0.0
WORLD NEWS,uk broadcaster to air satirical musical on prince andrew,The 60-minute program described as a “satirical send-up of the life and times” of the duke set to a musical score.,2022-08-22,neutral,0.7094926238059998,neutral,0.6821306943893433,0,0,0.0
POLITICS,teachers in ohio's largest school district go on strike,Classes are scheduled to resume in just two days.,2022-08-22,neutral,0.4875747859477997,neutral,0.885211169719696,0,0,0.0
WORLD NEWS,"ukraine: 9,000 of its troops killed since russia began war",The Russian invasion of Ukraine began on Feb. 24.,2022-08-22,negative,0.9329703450202942,neutral,0.5859360098838806,-1,0,-0.5
POLITICS,"gas prices are falling, but global events could cause increase, energy secretary warns",Jennifer Granholm said the U.S. will produce a record amount of oil next year.,2022-08-22,negative,0.9012293815612793,positive,0.7003488540649414,-1,1,0.0
WORLD NEWS,police file terrorism charges against pakistan's ex-premier imran khan,The charges accuse Khan of threatening police officers and a judge under the country’s sedition act.,2022-08-22,negative,0.8953479528427124,negative,0.7956891655921936,-1,-1,-1.0
U.S. NEWS,hawaii seeking end to conflict over astronomy on sacred mountain,Native Hawaiians will now have more say over use of sacred Mauna Kea summit by scientists.,2022-08-21,neutral,0.5998836159706116,neutral,0.9147524237632751,0,0,0.0
U.S. NEWS,metal-detecting stranger retrieves woman’s ring lost in sea,"Francesca Teal's plea for help on Facebook got the attention of a local man who spent more than two days searching the water with a wetsuit, headlamp and metal detector.",2022-08-21,neutral,0.7693201899528503,neutral,0.5970989465713501,0,0,0.0
U.S. NEWS,defense in parkland school shooter’s trial set to present its case,Nikolas Cruz's attorneys on Monday will present why the 23-year-old carried out the attack and make a case for life in prison instead of death.,2022-08-21,neutral,0.8691160082817078,neutral,0.7921736240386963,0,0,0.0
POLITICS,"judge won't block georgia ban on bringing food, water to voters in line",Voting rights groups are dismayed about a ruling that upholds a ban on giving drinks and snacks to people waiting to vote.,2022-08-20,neutral,0.7530871033668518,negative,0.9651756286621094,0,-1,-0.5
WORLD NEWS,"trans woman can't be considered parent of her own child, rules tokyo court",The court said the woman is the legal parent of a daughter born before her transition but not one who was born afterward.,2022-08-20,neutral,0.9147266745567322,neutral,0.8716890215873718,0,0,0.0
U.S. NEWS,"dorli rainey, symbol of occupy movement, dies at 95","The Seattle activist turned out for racial justice, affordable housing and anti-war demonstrations over the years.",2022-08-20,neutral,0.6555368304252625,neutral,0.7870092988014221,0,0,0.0
POLITICS,mike pence says he did not take classified documents when he left office,The former vice president made the disclosure after FBI agents seized classified and top secret documents from Donald Trump's Florida home.,2022-08-20,neutral,0.9064810276031494,neutral,0.7178829312324524,0,0,0.0
U.S. NEWS,wendy's pulls lettuce from sandwiches after dozens fall sick from e. coli,"The fast-food chain Wendy’s says it is pulling lettuce from sandwiches in its restaurants in Michigan, Ohio and Pennsylvania after people eating them there reported falling ill.",2022-08-20,negative,0.9200087189674377,negative,0.9588586091995239,-1,-1,-1.0
U.S. NEWS,shocking drone video shows alligator attacking florida man,The gator's bite was enough to crush a portion of the man's skull and break his jaw.,2022-08-19,negative,0.49987736344337463,negative,0.5941771268844604,-1,-1,-1.0
POLITICS,mitch mcconnell gives downbeat forecast on gop winning senate,"The Senate GOP leader cited ""candidate quality"" as a factor in whether Republicans can win control in the November election.",2022-08-19,neutral,0.7271263003349304,neutral,0.5727375149726868,0,0,0.0
POLITICS,media to ask judge to release trump search warrant affidavit,"""The matter is one of utmost public interest, involving the actions of current and former government officials,” wrote an attorney some of the media companies.",2022-08-18,neutral,0.8829451203346252,neutral,0.8626508712768555,0,0,0.0
WORLD NEWS,state dept. 'studying' 34-year sentence of saudi woman over twitter use,Salma al-Shehab received the lengthy prison sentence for following accounts and retweeting posts critical of the Kingdom on Twitter.,2022-08-18,negative,0.7128785252571106,negative,0.8475151062011719,-1,-1,-1.0
U.S. NEWS,"lgbtq pride events will have priority access to monkeypox vaccines, health officials say","An extra 50,000 vaccine doses will be made available in cities like Atlanta and New Orleans, where Pride celebrations are scheduled later this year.",2022-08-18,neutral,0.5176937580108643,neutral,0.8033692836761475,0,0,0.0
CRIME,"trump org. cfo to plead guilty, testify against company",Allen Weisselberg is charged with taking more than $1.7 million in off-the-books compensation from the Trump Organization over several years.,2022-08-18,neutral,0.8814461827278137,negative,0.6914969682693481,0,-1,-0.5
POLITICS,cdc director to overhaul agency with covid shortcomings in mind,"Rochelle Walensky announced a ""reset"" for the organization amid public criticisms over its response to the coronavirus and monkeypox.",2022-08-17,negative,0.6296820044517517,negative,0.9241366386413574,-1,-1,-1.0
U.S. NEWS,"general motors recalls over 484,000 vehicles over 'improperly'-formed seat belts",The automaker said it isn't aware of any crashes or injuries as a result of the seat belts.,2022-08-17,negative,0.9669767022132874,negative,0.8141825199127197,-1,-1,-1.0
POLITICS,planned parenthood to spend record $50 million for midterms,The nation's leading reproductive health care provider is pouring money into contests where access to abortion will be on the ballot.,2022-08-17,positive,0.5000482201576233,neutral,0.6821156144142151,1,0,0.5
U.S. NEWS,"former california congressman charged after 'multiple fraud schemes,' feds say","Terrance ""T.J."" Cox, a Democrat, represented the 21st Congressional District from January 2019 to January 2021.",2022-08-17,negative,0.7315267324447632,neutral,0.9202057123184204,-1,0,-0.5
WORLD NEWS,syria denies it is holding american journalist austin tice,"President Joe Biden accused the Syrian government of detaining Austin Tice, who has been missing for 10 years.",2022-08-17,neutral,0.5236204266548157,negative,0.7613855600357056,0,-1,-0.5
POLITICS,nba won't host election day games in effort to increase voter turnout,"For many Americans living in states with strict voter suppression laws, Election Day is their only chance to cast a ballot.",2022-08-16,neutral,0.524298369884491,neutral,0.7638252377510071,0,0,0.0
U.S. NEWS,dog catches monkeypox in france in first suspected human-to-pet transmission,"“Our findings should prompt debate on the need to isolate pets from monkeypox virus-positive individuals,” researchers wrote.",2022-08-16,neutral,0.6682459115982056,neutral,0.5996219515800476,0,0,0.0
WORLD NEWS,new law makes period products free for all in scotland,"The Period Products Act says that schools, universities and government buildings must make tampons and pads available for free in bathrooms.",2022-08-16,neutral,0.8906683325767517,neutral,0.8740672469139099,0,0,0.0
WORLD NEWS,afghanistan marks one-year anniversary since taliban takeover,Poverty is spiking and women's rights have been decimated.,2022-08-16,neutral,0.7956544756889343,negative,0.9489665627479553,0,-1,-0.5
POLITICS,"lindsey graham must testify in georgia election probe, judge says",Graham had argued that a provision of the Constitution provides absolute protection against a senator being questioned about legislative acts.,2022-08-15,neutral,0.7990485429763794,neutral,0.7676941752433777,0,0,0.0
U.S. NEWS,3 injured in shooting at six flags great america park near chicago,"Three people were hurt in a parking lot outside Six Flags Great America in Gurnee, Illinois when shots were fired from a vehicle,",2022-08-15,negative,0.7698540091514587,negative,0.9302116632461548,-1,-1,-1.0
WORLD NEWS,iran denies involvement but justifies salman rushdie attack,"While Iran hasn’t focused on the writer in recent years, a decades-old fatwa demanding his killing still stands.",2022-08-15,neutral,0.9185608625411987,neutral,0.6150354743003845,0,0,0.0
WORLD NEWS,lawyers appeal brittney griner's russian prison sentence,Lawyers for the American basketball star said after Griner's conviction that the sentence was excessive.,2022-08-15,negative,0.7641246914863586,negative,0.8062018156051636,-1,-1,-1.0
U.S. NEWS,jury selection in r. kelly federal trial to begin in chicago,The R&B singer faces charges that he rigged his 2008 state child pornography trial.,2022-08-15,neutral,0.9099879860877991,negative,0.8447221517562866,0,-1,-0.5
WORLD NEWS,palestinian gunman wounds 8 in late-night jerusalem shooting,The attack in Jerusalem followed a tense week between Israel and Palestinians in Gaza and the West Bank.,2022-08-14,negative,0.860663890838623,negative,0.8112138509750366,-1,-1,-1.0
WORLD NEWS,officials: fire at coptic church in cairo kills 41,It was one of the worst fire tragedies in Egypt in recent years.,2022-08-14,negative,0.8993569612503052,negative,0.889994740486145,-1,-1,-1.0
U.S. NEWS,don't look up! a possible meteor causes loud 'boom' sound in utah,The National Weather Service's Salt Lake City office wrote that it likely picked up the meteor's trail.,2022-08-14,negative,0.5343926548957825,neutral,0.6109848618507385,-1,0,-0.5
WORLD NEWS,"salman rushdie 'on the road to recovery,' agent says",The author's agent said he is “on the road to recovery” two days after suffering serious injuries in a stabbing at a lecture in upstate New York.,2022-08-14,positive,0.6537015438079834,negative,0.5261886715888977,1,-1,0.0
U.S. NEWS,parents arrested after attempting to grab their children during school lockdown,Police reportedly used stun guns on at least two parents who arrived for their kids after reports of an armed man on a school campus.,2022-08-13,negative,0.8848986029624939,negative,0.8695123195648193,-1,-1,-1.0
